connecting to JLink...
connecting to nRF52840_xxAA...
connected, starting RTT...
RTT started, 2 up bufs, 2 down bufs.
up channels:
    0: name = 'Terminal', size = 512 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
down channels:
    0: name = 'Terminal', size = 16 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
<info> app: RSSI: -65, PR: 2263, LP: 5101,  PER: 0.55
<info> app: RSSI: -60, PR: 2264, LP: 5102,  PER: 0.55
<info> app: RSSI: -61, PR: 2265, LP: 5103,  PER: 0.55
<info> app: RSSI: -60, PR: 2266, LP: 5104,  PER: 0.55
<info> app: RSSI: -61, PR: 2267, LP: 5105,  PER: 0.55
<info> app: RSSI: -62, PR: 2268, LP: 5106,  PER: 0.55
<info> app: RSSI: -60, PR: 2269, LP: 5107,  PER: 0.55
<info> app: RSSI: -71, PR: 2270, LP: 5108,  PER: 0.55
<info> app: RSSI: -71, PR: 2271, LP: 5109,  PER: 0.55
<info> app: RSSI: -63, PR: 2272, LP: 5110,  PER: 0.55
<info> app: RSSI: -60, PR: 2273, LP: 5111,  PER: 0.55
<info> app: RSSI: -60, PR: 2274, LP: 5112,  PER: 0.55
<info> app: RSSI: -62, PR: 2275, LP: 5113,  PER: 0.55
<info> app: RSSI: -68, PR: 2276, LP: 5114,  PER: 0.55
<info> app: RSSI: -61, PR: 2277, LP: 5115,  PER: 0.55
<info> app: RSSI: -60, PR: 2278, LP: 5116,  PER: 0.55
<info> app: RSSI: -65, PR: 2279, LP: 5117,  PER: 0.55
<info> app: RSSI: -67, PR: 2280, LP: 5118,  PER: 0.55
<info> app: RSSI: -68, PR: 2281, LP: 5119,  PER: 0.55
<info> app: RSSI: -57, PR: 2282, LP: 5120,  PER: 0.55
<info> app: RSSI: -56, PR: 2283, LP: 5121,  PER: 0.55
<info> app: RSSI: -58, PR: 2284, LP: 5122,  PER: 0.55
<info> app: RSSI: -58, PR: 2285, LP: 5123,  PER: 0.55
<info> app: RSSI: -55, PR: 2286, LP: 5124,  PER: 0.55
<info> app: RSSI: -59, PR: 2287, LP: 5125,  PER: 0.55
<info> app: RSSI: -62, PR: 2288, LP: 5126,  PER: 0.55
<info> app: RSSI: -60, PR: 2289, LP: 5127,  PER: 0.55
<info> app: RSSI: -57, PR: 2290, LP: 5128,  PER: 0.55
<info> app: RSSI: -57, PR: 2291, LP: 5129,  PER: 0.55
<info> app: RSSI: -60, PR: 2292, LP: 5130,  PER: 0.55
<info> app: RSSI: -64, PR: 2293, LP: 5131,  PER: 0.55
<info> app: RSSI: -61, PR: 2294, LP: 5133,  PER: 0.55
<info> app: RSSI: -66, PR: 2295, LP: 5134,  PER: 0.55
<info> app: RSSI: -56, PR: 2296, LP: 5135,  PER: 0.55
<info> app: RSSI: -58, PR: 2297, LP: 5136,  PER: 0.55
<info> app: RSSI: -57, PR: 2298, LP: 5137,  PER: 0.55
<info> app: RSSI: -54, PR: 2299, LP: 5138,  PER: 0.55
<info> app: RSSI: -59, PR: 2300, LP: 5139,  PER: 0.55
<info> app: RSSI: -57, PR: 2301, LP: 5140,  PER: 0.55
<info> app: RSSI: -55, PR: 2302, LP: 5141,  PER: 0.55
<info> app: RSSI: -56, PR: 2303, LP: 5142,  PER: 0.55
<info> app: RSSI: -57, PR: 2304, LP: 5143,  PER: 0.55
<info> app: RSSI: -65, PR: 2305, LP: 5144,  PER: 0.55
<info> app: RSSI: -60, PR: 2306, LP: 5145,  PER: 0.55
<info> app: RSSI: -67, PR: 2307, LP: 5146,  PER: 0.55
<info> app: RSSI: -59, PR: 2308, LP: 5147,  PER: 0.55
<info> app: RSSI: -66, PR: 2309, LP: 5148,  PER: 0.55
<info> app: RSSI: -66, PR: 2310, LP: 5149,  PER: 0.55
<info> app: RSSI: -59, PR: 2311, LP: 5150,  PER: 0.55
<info> app: RSSI: -68, PR: 2312, LP: 5151,  PER: 0.55
<info> app: RSSI: -60, PR: 2313, LP: 5152,  PER: 0.55
<info> app: RSSI: -68, PR: 2314, LP: 5153,  PER: 0.55
<info> app: RSSI: -53, PR: 2315, LP: 5154,  PER: 0.55
<info> app: RSSI: -55, PR: 2316, LP: 5155,  PER: 0.55
<info> app: RSSI: -73, PR: 2317, LP: 5156,  PER: 0.55
<info> app: RSSI: -54, PR: 2318, LP: 5157,  PER: 0.55
<info> app: RSSI: -58, PR: 2319, LP: 5158,  PER: 0.55
<info> app: RSSI: -55, PR: 2320, LP: 5159,  PER: 0.55
<info> app: RSSI: -64, PR: 2321, LP: 5160,  PER: 0.55
<info> app: RSSI: -62, PR: 2322, LP: 5161,  PER: 0.55
<info> app: RSSI: -57, PR: 2323, LP: 5162,  PER: 0.54
<info> app: RSSI: -54, PR: 2324, LP: 5163,  PER: 0.54
<info> app: RSSI: -68, PR: 2325, LP: 5164,  PER: 0.54
<info> app: RSSI: -54, PR: 2326, LP: 5165,  PER: 0.54
<info> app: RSSI: -59, PR: 2327, LP: 5166,  PER: 0.54
<info> app: RSSI: -71, PR: 2328, LP: 5167,  PER: 0.54
<info> app: RSSI: -54, PR: 2329, LP: 5170,  PER: 0.54
<info> app: RSSI: -69, PR: 2330, LP: 5172,  PER: 0.54
<info> app: RSSI: -58, PR: 2331, LP: 5174,  PER: 0.54
<info> app: RSSI: -65, PR: 2332, LP: 5175,  PER: 0.54
<info> app: RSSI: -58, PR: 2333, LP: 5176,  PER: 0.54
<info> app: RSSI: -55, PR: 2334, LP: 5177,  PER: 0.54
<info> app: RSSI: -61, PR: 2335, LP: 5178,  PER: 0.54
<info> app: RSSI: -61, PR: 2336, LP: 5179,  PER: 0.54
<info> app: RSSI: -61, PR: 2337, LP: 5180,  PER: 0.54
<info> app: RSSI: -61, PR: 2338, LP: 5181,  PER: 0.54
<info> app: RSSI: -69, PR: 2339, LP: 5186,  PER: 0.54
<info> app: RSSI: -67, PR: 2340, LP: 5187,  PER: 0.54
<info> app: RSSI: -69, PR: 2341, LP: 5188,  PER: 0.54
<info> app: RSSI: -66, PR: 2342, LP: 5190,  PER: 0.54
<info> app: RSSI: -67, PR: 2343, LP: 5192,  PER: 0.54
<info> app: RSSI: -64, PR: 2344, LP: 5193,  PER: 0.54
<info> app: RSSI: -58, PR: 2345, LP: 5194,  PER: 0.54
<info> app: RSSI: -57, PR: 2346, LP: 5195,  PER: 0.54
<info> app: RSSI: -57, PR: 2347, LP: 5197,  PER: 0.54
<info> app: RSSI: -69, PR: 2348, LP: 5201,  PER: 0.54
<info> app: RSSI: -63, PR: 2349, LP: 5204,  PER: 0.54
<info> app: RSSI: -68, PR: 2350, LP: 5206,  PER: 0.54
<info> app: RSSI: -61, PR: 2351, LP: 5208,  PER: 0.54
<info> app: RSSI: -57, PR: 2352, LP: 5209,  PER: 0.54
<info> app: RSSI: -68, PR: 2353, LP: 5210,  PER: 0.54
<info> app: RSSI: -59, PR: 2354, LP: 5211,  PER: 0.54
<info> app: RSSI: -64, PR: 2355, LP: 5212,  PER: 0.54
<info> app: RSSI: -61, PR: 2356, LP: 5213,  PER: 0.54
<info> app: RSSI: -61, PR: 2357, LP: 5215,  PER: 0.54
<info> app: RSSI: -57, PR: 2358, LP: 5216,  PER: 0.54
<info> app: RSSI: -64, PR: 2359, LP: 5217,  PER: 0.54
<info> app: RSSI: -58, PR: 2360, LP: 5218,  PER: 0.54
<info> app: RSSI: -65, PR: 2361, LP: 5219,  PER: 0.54
<info> app: RSSI: -64, PR: 2362, LP: 5220,  PER: 0.54
<info> app: RSSI: -59, PR: 2363, LP: 5221,  PER: 0.54
<info> app: RSSI: -66, PR: 2364, LP: 5222,  PER: 0.54
<info> app: RSSI: -63, PR: 2365, LP: 5223,  PER: 0.54
<info> app: RSSI: -58, PR: 2366, LP: 5225,  PER: 0.54
<info> app: RSSI: -62, PR: 2367, LP: 5227,  PER: 0.54
<info> app: RSSI: -55, PR: 2368, LP: 5229,  PER: 0.54
<info> app: RSSI: -65, PR: 2369, LP: 5230,  PER: 0.54
<info> app: RSSI: -67, PR: 2370, LP: 5231,  PER: 0.54
<info> app: RSSI: -56, PR: 2371, LP: 5232,  PER: 0.54
<info> app: RSSI: -59, PR: 2372, LP: 5233,  PER: 0.54
<info> app: RSSI: -58, PR: 2373, LP: 5234,  PER: 0.54
<info> app: RSSI: -58, PR: 2374, LP: 5235,  PER: 0.54
<info> app: RSSI: -62, PR: 2375, LP: 5236,  PER: 0.54
<info> app: RSSI: -58, PR: 2376, LP: 5237,  PER: 0.54
<info> app: RSSI: -61, PR: 2377, LP: 5238,  PER: 0.54
<info> app: RSSI: -57, PR: 2378, LP: 5239,  PER: 0.54
<info> app: RSSI: -61, PR: 2379, LP: 5240,  PER: 0.54
<info> app: RSSI: -60, PR: 2380, LP: 5241,  PER: 0.54
<info> app: RSSI: -65, PR: 2381, LP: 5242,  PER: 0.54
<info> app: RSSI: -60, PR: 2382, LP: 5244,  PER: 0.54
<info> app: RSSI: -63, PR: 2383, LP: 5245,  PER: 0.54
<info> app: RSSI: -66, PR: 2384, LP: 5246,  PER: 0.54
<info> app: RSSI: -60, PR: 2385, LP: 5247,  PER: 0.54
<info> app: RSSI: -57, PR: 2386, LP: 5248,  PER: 0.54
<info> app: RSSI: -52, PR: 2387, LP: 5249,  PER: 0.54
<info> app: RSSI: -52, PR: 2388, LP: 5250,  PER: 0.54
<info> app: RSSI: -56, PR: 2389, LP: 5251,  PER: 0.54
<info> app: RSSI: -68, PR: 2390, LP: 5252,  PER: 0.54
<info> app: RSSI: -58, PR: 2391, LP: 5253,  PER: 0.54
<info> app: RSSI: -56, PR: 2392, LP: 5254,  PER: 0.54
<info> app: RSSI: -59, PR: 2393, LP: 5255,  PER: 0.54
<info> app: RSSI: -68, PR: 2394, LP: 5256,  PER: 0.54
<info> app: RSSI: -63, PR: 2395, LP: 5257,  PER: 0.54
<info> app: RSSI: -55, PR: 2396, LP: 5258,  PER: 0.54
<info> app: RSSI: -57, PR: 2397, LP: 5259,  PER: 0.54
<info> app: RSSI: -57, PR: 2398, LP: 5260,  PER: 0.54
<info> app: RSSI: -62, PR: 2399, LP: 5261,  PER: 0.54
<info> app: RSSI: -68, PR: 2400, LP: 5262,  PER: 0.54
<info> app: RSSI: -57, PR: 2401, LP: 5264,  PER: 0.54
<info> app: RSSI: -65, PR: 2402, LP: 5265,  PER: 0.54
<info> app: RSSI: -67, PR: 2403, LP: 5266,  PER: 0.54
<info> app: RSSI: -64, PR: 2404, LP: 5268,  PER: 0.54
<info> app: RSSI: -57, PR: 2405, LP: 5269,  PER: 0.54
<info> app: RSSI: -58, PR: 2406, LP: 5270,  PER: 0.54
<info> app: RSSI: -58, PR: 2407, LP: 5271,  PER: 0.54
<info> app: RSSI: -64, PR: 2408, LP: 5272,  PER: 0.54
<info> app: RSSI: -65, PR: 2409, LP: 5273,  PER: 0.54
<info> app: RSSI: -60, PR: 2410, LP: 5274,  PER: 0.54
<info> app: RSSI: -58, PR: 2411, LP: 5275,  PER: 0.54
<info> app: RSSI: -60, PR: 2412, LP: 5276,  PER: 0.54
<info> app: RSSI: -67, PR: 2413, LP: 5277,  PER: 0.54
<info> app: RSSI: -65, PR: 2414, LP: 5278,  PER: 0.54
<info> app: RSSI: -63, PR: 2415, LP: 5279,  PER: 0.54
<info> app: RSSI: -61, PR: 2416, LP: 5280,  PER: 0.54
<info> app: RSSI: -57, PR: 2417, LP: 5281,  PER: 0.54
<info> app: RSSI: -61, PR: 2418, LP: 5282,  PER: 0.54
<info> app: RSSI: -55, PR: 2419, LP: 5283,  PER: 0.54
<info> app: RSSI: -57, PR: 2420, LP: 5284,  PER: 0.54
<info> app: RSSI: -61, PR: 2421, LP: 5285,  PER: 0.54
<info> app: RSSI: -66, PR: 2422, LP: 5286,  PER: 0.54
<info> app: RSSI: -68, PR: 2423, LP: 5287,  PER: 0.54
<info> app: RSSI: -59, PR: 2424, LP: 5288,  PER: 0.54
<info> app: RSSI: -58, PR: 2425, LP: 5289,  PER: 0.54
<info> app: RSSI: -56, PR: 2426, LP: 5290,  PER: 0.54
<info> app: RSSI: -56, PR: 2427, LP: 5291,  PER: 0.54
<info> app: RSSI: -58, PR: 2428, LP: 5292,  PER: 0.54
<info> app: RSSI: -62, PR: 2429, LP: 5293,  PER: 0.54
<info> app: RSSI: -64, PR: 2430, LP: 5296,  PER: 0.54
<info> app: RSSI: -59, PR: 2431, LP: 5303,  PER: 0.54
<info> app: RSSI: -63, PR: 2432, LP: 5305,  PER: 0.54
<info> app: RSSI: -60, PR: 2433, LP: 5306,  PER: 0.54
<info> app: RSSI: -60, PR: 2434, LP: 5307,  PER: 0.54
<info> app: RSSI: -67, PR: 2435, LP: 5309,  PER: 0.54
<info> app: RSSI: -57, PR: 2436, LP: 5316,  PER: 0.54
<info> app: RSSI: -69, PR: 2437, LP: 5319,  PER: 0.54
<info> app: RSSI: -60, PR: 2438, LP: 5320,  PER: 0.54
<info> app: RSSI: -59, PR: 2439, LP: 5321,  PER: 0.54
<info> app: RSSI: -57, PR: 2440, LP: 5322,  PER: 0.54
<info> app: RSSI: -63, PR: 2441, LP: 5324,  PER: 0.54
<info> app: RSSI: -53, PR: 2442, LP: 5328,  PER: 0.54
<info> app: RSSI: -64, PR: 2443, LP: 5329,  PER: 0.54
<info> app: RSSI: -59, PR: 2444, LP: 5332,  PER: 0.54
<info> app: RSSI: -61, PR: 2445, LP: 5335,  PER: 0.54
<info> app: RSSI: -60, PR: 2446, LP: 5339,  PER: 0.54
<info> app: RSSI: -60, PR: 2447, LP: 5340,  PER: 0.54
<info> app: RSSI: -63, PR: 2448, LP: 5341,  PER: 0.54
<info> app: RSSI: -63, PR: 2449, LP: 5343,  PER: 0.54
<info> app: RSSI: -58, PR: 2450, LP: 5344,  PER: 0.54
<info> app: RSSI: -58, PR: 2451, LP: 5349,  PER: 0.54
<info> app: RSSI: -63, PR: 2452, LP: 5352,  PER: 0.54
<info> app: RSSI: -61, PR: 2453, LP: 5353,  PER: 0.54
<info> app: RSSI: -52, PR: 2454, LP: 5354,  PER: 0.54
<info> app: RSSI: -64, PR: 2455, LP: 5355,  PER: 0.54
<info> app: RSSI: -63, PR: 2456, LP: 5356,  PER: 0.54
<info> app: RSSI: -61, PR: 2457, LP: 5357,  PER: 0.54
<info> app: RSSI: -60, PR: 2458, LP: 5358,  PER: 0.54
<info> app: RSSI: -59, PR: 2459, LP: 5359,  PER: 0.54
<info> app: RSSI: -59, PR: 2460, LP: 5360,  PER: 0.54
<info> app: RSSI: -53, PR: 2461, LP: 5362,  PER: 0.54
<info> app: RSSI: -61, PR: 2462, LP: 5363,  PER: 0.54
<info> app: RSSI: -59, PR: 2463, LP: 5364,  PER: 0.54
<info> app: RSSI: -64, PR: 2464, LP: 5365,  PER: 0.54
<info> app: RSSI: -72, PR: 2465, LP: 5366,  PER: 0.54
<info> app: RSSI: -71, PR: 2466, LP: 5368,  PER: 0.54
<info> app: RSSI: -68, PR: 2467, LP: 5369,  PER: 0.54
<info> app: RSSI: -66, PR: 2468, LP: 5371,  PER: 0.54
<info> app: RSSI: -65, PR: 2469, LP: 5372,  PER: 0.54
<info> app: RSSI: -61, PR: 2470, LP: 5374,  PER: 0.54
<info> app: RSSI: -58, PR: 2471, LP: 5377,  PER: 0.54
<info> app: RSSI: -55, PR: 2472, LP: 5378,  PER: 0.54
<info> app: RSSI: -57, PR: 2473, LP: 5379,  PER: 0.54
<info> app: RSSI: -56, PR: 2474, LP: 5380,  PER: 0.54
<info> app: RSSI: -59, PR: 2475, LP: 5381,  PER: 0.54
<info> app: RSSI: -64, PR: 2476, LP: 5382,  PER: 0.53
<info> app: RSSI: -62, PR: 2477, LP: 5383,  PER: 0.53
<info> app: RSSI: -57, PR: 2478, LP: 5384,  PER: 0.53
<info> app: RSSI: -57, PR: 2479, LP: 5385,  PER: 0.53
<info> app: RSSI: -58, PR: 2480, LP: 5387,  PER: 0.53
<info> app: RSSI: -56, PR: 2481, LP: 5388,  PER: 0.53
<info> app: RSSI: -56, PR: 2482, LP: 5389,  PER: 0.53
<info> app: RSSI: -62, PR: 2483, LP: 5390,  PER: 0.53
<info> app: RSSI: -59, PR: 2484, LP: 5391,  PER: 0.53
<info> app: RSSI: -59, PR: 2485, LP: 5392,  PER: 0.53
<info> app: RSSI: -58, PR: 2486, LP: 5394,  PER: 0.53
<info> app: RSSI: -57, PR: 2487, LP: 5395,  PER: 0.53
<info> app: RSSI: -72, PR: 2488, LP: 5396,  PER: 0.53
<info> app: RSSI: -52, PR: 2489, LP: 5397,  PER: 0.53
<info> app: RSSI: -57, PR: 2490, LP: 5398,  PER: 0.53
<info> app: RSSI: -57, PR: 2491, LP: 5399,  PER: 0.53
<info> app: RSSI: -58, PR: 2492, LP: 5400,  PER: 0.53
<info> app: RSSI: -57, PR: 2493, LP: 5402,  PER: 0.53
<info> app: RSSI: -59, PR: 2494, LP: 5403,  PER: 0.53
<info> app: RSSI: -59, PR: 2495, LP: 5404,  PER: 0.53
<info> app: RSSI: -57, PR: 2496, LP: 5405,  PER: 0.53
<info> app: RSSI: -64, PR: 2497, LP: 5406,  PER: 0.53
<info> app: RSSI: -66, PR: 2498, LP: 5407,  PER: 0.53
<info> app: RSSI: -56, PR: 2499, LP: 5408,  PER: 0.53
<info> app: RSSI: -54, PR: 2500, LP: 5409,  PER: 0.53
<info> app: RSSI: -58, PR: 2501, LP: 5410,  PER: 0.53
<info> app: RSSI: -58, PR: 2502, LP: 5411,  PER: 0.53
<info> app: RSSI: -57, PR: 2503, LP: 5412,  PER: 0.53
<info> app: RSSI: -61, PR: 2504, LP: 5413,  PER: 0.53
<info> app: RSSI: -71, PR: 2505, LP: 5416,  PER: 0.53
<info> app: RSSI: -55, PR: 2506, LP: 5417,  PER: 0.53
<info> app: RSSI: -55, PR: 2507, LP: 5418,  PER: 0.53
<info> app: RSSI: -56, PR: 2508, LP: 5419,  PER: 0.53
<info> app: RSSI: -58, PR: 2509, LP: 5420,  PER: 0.53
<info> app: RSSI: -56, PR: 2510, LP: 5421,  PER: 0.53
<info> app: RSSI: -57, PR: 2511, LP: 5422,  PER: 0.53
<info> app: RSSI: -53, PR: 2512, LP: 5423,  PER: 0.53
<info> app: RSSI: -58, PR: 2513, LP: 5424,  PER: 0.53
<info> app: RSSI: -54, PR: 2514, LP: 5425,  PER: 0.53
<info> app: RSSI: -66, PR: 2515, LP: 5426,  PER: 0.53
<info> app: RSSI: -58, PR: 2516, LP: 5427,  PER: 0.53
<info> app: RSSI: -57, PR: 2517, LP: 5428,  PER: 0.53
<info> app: RSSI: -59, PR: 2518, LP: 5430,  PER: 0.53
<info> app: RSSI: -67, PR: 2519, LP: 5431,  PER: 0.53
<info> app: RSSI: -60, PR: 2520, LP: 5432,  PER: 0.53
<info> app: RSSI: -65, PR: 2521, LP: 5435,  PER: 0.53
<info> app: RSSI: -62, PR: 2522, LP: 5436,  PER: 0.53
<info> app: RSSI: -58, PR: 2523, LP: 5437,  PER: 0.53
<info> app: RSSI: -57, PR: 2524, LP: 5440,  PER: 0.53
<info> app: RSSI: -67, PR: 2525, LP: 5442,  PER: 0.53
<info> app: RSSI: -55, PR: 2526, LP: 5443,  PER: 0.53
<info> app: RSSI: -57, PR: 2527, LP: 5444,  PER: 0.53
<info> app: RSSI: -58, PR: 2528, LP: 5445,  PER: 0.53
<info> app: RSSI: -58, PR: 2529, LP: 5447,  PER: 0.53
<info> app: RSSI: -53, PR: 2530, LP: 5448,  PER: 0.53
<info> app: RSSI: -54, PR: 2531, LP: 5449,  PER: 0.53
<info> app: RSSI: -57, PR: 2532, LP: 5450,  PER: 0.53
<info> app: RSSI: -65, PR: 2533, LP: 5456,  PER: 0.53
<info> app: RSSI: -65, PR: 2534, LP: 5459,  PER: 0.53
<info> app: RSSI: -58, PR: 2535, LP: 5462,  PER: 0.53
<info> app: RSSI: -63, PR: 2536, LP: 5464,  PER: 0.53
<info> app: RSSI: -59, PR: 2537, LP: 5465,  PER: 0.53
<info> app: RSSI: -59, PR: 2538, LP: 5466,  PER: 0.53
<info> app: RSSI: -57, PR: 2539, LP: 5468,  PER: 0.53
<info> app: RSSI: -55, PR: 2540, LP: 5469,  PER: 0.53
<info> app: RSSI: -61, PR: 2541, LP: 5470,  PER: 0.53
<info> app: RSSI: -66, PR: 2542, LP: 5473,  PER: 0.53
<info> app: RSSI: -58, PR: 2543, LP: 5475,  PER: 0.53
<info> app: RSSI: -59, PR: 2544, LP: 5476,  PER: 0.53
<info> app: RSSI: -62, PR: 2545, LP: 5479,  PER: 0.53
<info> app: RSSI: -65, PR: 2546, LP: 5481,  PER: 0.53
<info> app: RSSI: -57, PR: 2547, LP: 5482,  PER: 0.53
<info> app: RSSI: -62, PR: 2548, LP: 5485,  PER: 0.53
<info> app: RSSI: -56, PR: 2549, LP: 5486,  PER: 0.53
<info> app: RSSI: -62, PR: 2550, LP: 5487,  PER: 0.53
<info> app: RSSI: -61, PR: 2551, LP: 5488,  PER: 0.53
<info> app: RSSI: -60, PR: 2552, LP: 5489,  PER: 0.53
<info> app: RSSI: -55, PR: 2553, LP: 5491,  PER: 0.53
<info> app: RSSI: -61, PR: 2554, LP: 5492,  PER: 0.53
<info> app: RSSI: -59, PR: 2555, LP: 5493,  PER: 0.53
<info> app: RSSI: -61, PR: 2556, LP: 5495,  PER: 0.53
<info> app: RSSI: -60, PR: 2557, LP: 5496,  PER: 0.53
<info> app: RSSI: -66, PR: 2558, LP: 5497,  PER: 0.53
<info> app: RSSI: -62, PR: 2559, LP: 5498,  PER: 0.53
<info> app: RSSI: -61, PR: 2560, LP: 5499,  PER: 0.53
<info> app: RSSI: -61, PR: 2561, LP: 5501,  PER: 0.53
<info> app: RSSI: -58, PR: 2562, LP: 5502,  PER: 0.53
<info> app: RSSI: -67, PR: 2563, LP: 5503,  PER: 0.53
<info> app: RSSI: -63, PR: 2564, LP: 5504,  PER: 0.53
<info> app: RSSI: -55, PR: 2565, LP: 5507,  PER: 0.53
<info> app: RSSI: -58, PR: 2566, LP: 5508,  PER: 0.53
<info> app: RSSI: -53, PR: 2567, LP: 5509,  PER: 0.53
<info> app: RSSI: -65, PR: 2568, LP: 5510,  PER: 0.53
<info> app: RSSI: -59, PR: 2569, LP: 5511,  PER: 0.53
<info> app: RSSI: -60, PR: 2570, LP: 5513,  PER: 0.53
<info> app: RSSI: -59, PR: 2571, LP: 5515,  PER: 0.53
<info> app: RSSI: -64, PR: 2572, LP: 5516,  PER: 0.53
<info> app: RSSI: -66, PR: 2573, LP: 5517,  PER: 0.53
<info> app: RSSI: -70, PR: 2574, LP: 5518,  PER: 0.53
<info> app: RSSI: -64, PR: 2575, LP: 5519,  PER: 0.53
<info> app: RSSI: -67, PR: 2576, LP: 5520,  PER: 0.53
<info> app: RSSI: -68, PR: 2577, LP: 5521,  PER: 0.53
<info> app: RSSI: -56, PR: 2578, LP: 5522,  PER: 0.53
<info> app: RSSI: -58, PR: 2579, LP: 5523,  PER: 0.53
<info> app: RSSI: -59, PR: 2580, LP: 5524,  PER: 0.53
<info> app: RSSI: -57, PR: 2581, LP: 5526,  PER: 0.53
<info> app: RSSI: -57, PR: 2582, LP: 5527,  PER: 0.53
<info> app: RSSI: -59, PR: 2583, LP: 5528,  PER: 0.53
<info> app: RSSI: -70, PR: 2584, LP: 5529,  PER: 0.53
<info> app: RSSI: -57, PR: 2585, LP: 5530,  PER: 0.53
<info> app: RSSI: -61, PR: 2586, LP: 5531,  PER: 0.53
<info> app: RSSI: -65, PR: 2587, LP: 5532,  PER: 0.53
<info> app: RSSI: -58, PR: 2588, LP: 5533,  PER: 0.53
<info> app: RSSI: -60, PR: 2589, LP: 5534,  PER: 0.53
<info> app: RSSI: -67, PR: 2590, LP: 5535,  PER: 0.53
<info> app: RSSI: -64, PR: 2591, LP: 5536,  PER: 0.53
<info> app: RSSI: -59, PR: 2592, LP: 5537,  PER: 0.53
<info> app: RSSI: -63, PR: 2593, LP: 5538,  PER: 0.53
<info> app: RSSI: -59, PR: 2594, LP: 5539,  PER: 0.53
<info> app: RSSI: -57, PR: 2595, LP: 5540,  PER: 0.53
<info> app: RSSI: -57, PR: 2596, LP: 5541,  PER: 0.53
<info> app: RSSI: -64, PR: 2597, LP: 5542,  PER: 0.53
<info> app: RSSI: -60, PR: 2598, LP: 5543,  PER: 0.53
<info> app: RSSI: -70, PR: 2599, LP: 5544,  PER: 0.53
<info> app: RSSI: -65, PR: 2600, LP: 5545,  PER: 0.53
<info> app: RSSI: -61, PR: 2601, LP: 5546,  PER: 0.53
<info> app: RSSI: -65, PR: 2602, LP: 5547,  PER: 0.53
<info> app: RSSI: -58, PR: 2603, LP: 5548,  PER: 0.53
<info> app: RSSI: -62, PR: 2604, LP: 5549,  PER: 0.53
<info> app: RSSI: -60, PR: 2605, LP: 5550,  PER: 0.53
<info> app: RSSI: -61, PR: 2606, LP: 5551,  PER: 0.53
<info> app: RSSI: -67, PR: 2607, LP: 5552,  PER: 0.53
<info> app: RSSI: -56, PR: 2608, LP: 5553,  PER: 0.53
<info> app: RSSI: -58, PR: 2609, LP: 5554,  PER: 0.53
<info> app: RSSI: -64, PR: 2610, LP: 5555,  PER: 0.53
<info> app: RSSI: -63, PR: 2611, LP: 5556,  PER: 0.53
<info> app: RSSI: -60, PR: 2612, LP: 5558,  PER: 0.53
<info> app: RSSI: -61, PR: 2613, LP: 5559,  PER: 0.52
<info> app: RSSI: -62, PR: 2614, LP: 5560,  PER: 0.52
<info> app: RSSI: -62, PR: 2615, LP: 5561,  PER: 0.52
<info> app: RSSI: -66, PR: 2616, LP: 5562,  PER: 0.52
<info> app: RSSI: -57, PR: 2617, LP: 5563,  PER: 0.52
<info> app: RSSI: -62, PR: 2618, LP: 5564,  PER: 0.52
<info> app: RSSI: -62, PR: 2619, LP: 5565,  PER: 0.52
<info> app: RSSI: -65, PR: 2620, LP: 5566,  PER: 0.52
<info> app: RSSI: -70, PR: 2621, LP: 5567,  PER: 0.52
<info> app: RSSI: -60, PR: 2622, LP: 5568,  PER: 0.52
<info> app: RSSI: -58, PR: 2623, LP: 5569,  PER: 0.52
<info> app: RSSI: -60, PR: 2624, LP: 5570,  PER: 0.52
<info> app: RSSI: -58, PR: 2625, LP: 5571,  PER: 0.52
<info> app: RSSI: -68, PR: 2626, LP: 5572,  PER: 0.52
<info> app: RSSI: -61, PR: 2627, LP: 5573,  PER: 0.52
<info> app: RSSI: -56, PR: 2628, LP: 5574,  PER: 0.52
<info> app: RSSI: -57, PR: 2629, LP: 5575,  PER: 0.52
<info> app: RSSI: -59, PR: 2630, LP: 5576,  PER: 0.52
<info> app: RSSI: -71, PR: 2631, LP: 5577,  PER: 0.52
<info> app: RSSI: -59, PR: 2632, LP: 5578,  PER: 0.52
<info> app: RSSI: -61, PR: 2633, LP: 5579,  PER: 0.52
<info> app: RSSI: -63, PR: 2634, LP: 5580,  PER: 0.52
<info> app: RSSI: -62, PR: 2635, LP: 5582,  PER: 0.52
<info> app: RSSI: -63, PR: 2636, LP: 5583,  PER: 0.52
<info> app: RSSI: -58, PR: 2637, LP: 5584,  PER: 0.52
<info> app: RSSI: -63, PR: 2638, LP: 5585,  PER: 0.52
<info> app: RSSI: -58, PR: 2639, LP: 5586,  PER: 0.52
<info> app: RSSI: -59, PR: 2640, LP: 5587,  PER: 0.52
<info> app: RSSI: -59, PR: 2641, LP: 5588,  PER: 0.52
<info> app: RSSI: -58, PR: 2642, LP: 5589,  PER: 0.52
<info> app: RSSI: -61, PR: 2643, LP: 5592,  PER: 0.52
<info> app: RSSI: -61, PR: 2644, LP: 5593,  PER: 0.52
<info> app: RSSI: -63, PR: 2645, LP: 5594,  PER: 0.52
<info> app: RSSI: -66, PR: 2646, LP: 5597,  PER: 0.52
