connecting to JLink...
connecting to nRF52840_xxAA...
connected, starting RTT...
RTT started, 2 up bufs, 2 down bufs.
up channels:
    0: name = 'Terminal', size = 512 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
down channels:
    0: name = 'Terminal', size = 16 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
<info> app: RSSI: -68, PR: 2149, LP: 3116,  PER: 0.31
<info> app: RSSI: -68, PR: 2150, LP: 3122,  PER: 0.31
<info> app: RSSI: -70, PR: 2151, LP: 3156,  PER: 0.31
<info> app: RSSI: -58, PR: 2152, LP: 3212,  PER: 0.33
<info> app: RSSI: -68, PR: 2153, LP: 3215,  PER: 0.33
<info> app: RSSI: -57, PR: 2154, LP: 3218,  PER: 0.33
<info> app: RSSI: -56, PR: 2155, LP: 3220,  PER: 0.33
<info> app: RSSI: -56, PR: 2156, LP: 3221,  PER: 0.33
<info> app: RSSI: -59, PR: 2157, LP: 3222,  PER: 0.33
<info> app: RSSI: -60, PR: 2158, LP: 3223,  PER: 0.33
<info> app: RSSI: -67, PR: 2159, LP: 3224,  PER: 0.33
<info> app: RSSI: -68, PR: 2160, LP: 3225,  PER: 0.33
<info> app: RSSI: -68, PR: 2161, LP: 3226,  PER: 0.33
<info> app: RSSI: -63, PR: 2162, LP: 3227,  PER: 0.33
<info> app: RSSI: -60, PR: 2163, LP: 3228,  PER: 0.32
<info> app: RSSI: -66, PR: 2164, LP: 3229,  PER: 0.32
<info> app: RSSI: -67, PR: 2165, LP: 3230,  PER: 0.32
<info> app: RSSI: -60, PR: 2166, LP: 3231,  PER: 0.32
<info> app: RSSI: -62, PR: 2167, LP: 3233,  PER: 0.32
<info> app: RSSI: -62, PR: 2168, LP: 3234,  PER: 0.32
<info> app: RSSI: -63, PR: 2169, LP: 3235,  PER: 0.32
<info> app: RSSI: -59, PR: 2170, LP: 3236,  PER: 0.32
<info> app: RSSI: -56, PR: 2171, LP: 3237,  PER: 0.32
<info> app: RSSI: -59, PR: 2172, LP: 3238,  PER: 0.32
<info> app: RSSI: -62, PR: 2173, LP: 3239,  PER: 0.32
<info> app: RSSI: -59, PR: 2174, LP: 3241,  PER: 0.32
<info> app: RSSI: -59, PR: 2175, LP: 3242,  PER: 0.32
<info> app: RSSI: -56, PR: 2176, LP: 3243,  PER: 0.32
<info> app: RSSI: -61, PR: 2177, LP: 3244,  PER: 0.32
<info> app: RSSI: -59, PR: 2178, LP: 3246,  PER: 0.32
<info> app: RSSI: -67, PR: 2179, LP: 3251,  PER: 0.32
<info> app: RSSI: -60, PR: 2180, LP: 3256,  PER: 0.33
<info> app: RSSI: -69, PR: 2181, LP: 3257,  PER: 0.33
<info> app: RSSI: -59, PR: 2182, LP: 3259,  PER: 0.33
<info> app: RSSI: -60, PR: 2183, LP: 3260,  PER: 0.33
<info> app: RSSI: -61, PR: 2184, LP: 3261,  PER: 0.33
<info> app: RSSI: -65, PR: 2185, LP: 3262,  PER: 0.33
<info> app: RSSI: -59, PR: 2186, LP: 3266,  PER: 0.33
<info> app: RSSI: -63, PR: 2187, LP: 3286,  PER: 0.33
<info> app: RSSI: -58, PR: 2188, LP: 3289,  PER: 0.33
<info> app: RSSI: -64, PR: 2189, LP: 3291,  PER: 0.33
<info> app: RSSI: -62, PR: 2190, LP: 3293,  PER: 0.33
<info> app: RSSI: -63, PR: 2191, LP: 3301,  PER: 0.33
<info> app: RSSI: -57, PR: 2192, LP: 3305,  PER: 0.33
<info> app: RSSI: -58, PR: 2193, LP: 3306,  PER: 0.33
<info> app: RSSI: -56, PR: 2194, LP: 3361,  PER: 0.34
<info> app: RSSI: -61, PR: 2195, LP: 3372,  PER: 0.34
<info> app: RSSI: -69, PR: 2196, LP: 3398,  PER: 0.35
<info> app: RSSI: -69, PR: 2197, LP: 3399,  PER: 0.35
<info> app: RSSI: -68, PR: 2198, LP: 3401,  PER: 0.35
<info> app: RSSI: -57, PR: 2199, LP: 3402,  PER: 0.35
<info> app: RSSI: -66, PR: 2200, LP: 3404,  PER: 0.35
<info> app: RSSI: -67, PR: 2201, LP: 3405,  PER: 0.35
<info> app: RSSI: -56, PR: 2202, LP: 3407,  PER: 0.35
<info> app: RSSI: -63, PR: 2203, LP: 3408,  PER: 0.35
<info> app: RSSI: -59, PR: 2204, LP: 3409,  PER: 0.35
<info> app: RSSI: -57, PR: 2205, LP: 3410,  PER: 0.35
<info> app: RSSI: -70, PR: 2206, LP: 3411,  PER: 0.35
<info> app: RSSI: -67, PR: 2207, LP: 3412,  PER: 0.35
<info> app: RSSI: -67, PR: 2208, LP: 3413,  PER: 0.35
<info> app: RSSI: -68, PR: 2209, LP: 3414,  PER: 0.35
<info> app: RSSI: -67, PR: 2210, LP: 3415,  PER: 0.35
<info> app: RSSI: -58, PR: 2211, LP: 3416,  PER: 0.35
<info> app: RSSI: -60, PR: 2212, LP: 3417,  PER: 0.35
<info> app: RSSI: -61, PR: 2213, LP: 3418,  PER: 0.35
<info> app: RSSI: -61, PR: 2214, LP: 3419,  PER: 0.35
<info> app: RSSI: -60, PR: 2215, LP: 3420,  PER: 0.35
<info> app: RSSI: -61, PR: 2216, LP: 3421,  PER: 0.35
<info> app: RSSI: -59, PR: 2217, LP: 3423,  PER: 0.35
<info> app: RSSI: -54, PR: 2218, LP: 3424,  PER: 0.35
<info> app: RSSI: -57, PR: 2219, LP: 3425,  PER: 0.35
<info> app: RSSI: -55, PR: 2220, LP: 3427,  PER: 0.35
<info> app: RSSI: -56, PR: 2221, LP: 3428,  PER: 0.35
<info> app: RSSI: -64, PR: 2222, LP: 3429,  PER: 0.35
<info> app: RSSI: -72, PR: 2223, LP: 3430,  PER: 0.35
<info> app: RSSI: -57, PR: 2224, LP: 3431,  PER: 0.35
<info> app: RSSI: -64, PR: 2225, LP: 3433,  PER: 0.35
<info> app: RSSI: -61, PR: 2226, LP: 3434,  PER: 0.35
<info> app: RSSI: -61, PR: 2227, LP: 3436,  PER: 0.35
<info> app: RSSI: -62, PR: 2228, LP: 3444,  PER: 0.35
<info> app: RSSI: -59, PR: 2229, LP: 3469,  PER: 0.35
<info> app: RSSI: -60, PR: 2230, LP: 3476,  PER: 0.35
<info> app: RSSI: -69, PR: 2231, LP: 3514,  PER: 0.36
<info> app: RSSI: -63, PR: 2232, LP: 3522,  PER: 0.36
<info> app: RSSI: -58, PR: 2233, LP: 3525,  PER: 0.36
<info> app: RSSI: -58, PR: 2234, LP: 3529,  PER: 0.36
<info> app: RSSI: -60, PR: 2235, LP: 3530,  PER: 0.36
<info> app: RSSI: -61, PR: 2236, LP: 3531,  PER: 0.36
<info> app: RSSI: -65, PR: 2237, LP: 3532,  PER: 0.36
<info> app: RSSI: -61, PR: 2238, LP: 3536,  PER: 0.36
<info> app: RSSI: -60, PR: 2239, LP: 3542,  PER: 0.36
<info> app: RSSI: -62, PR: 2240, LP: 3548,  PER: 0.36
<info> app: RSSI: -60, PR: 2241, LP: 3555,  PER: 0.36
<info> app: RSSI: -61, PR: 2242, LP: 3560,  PER: 0.37
<info> app: RSSI: -59, PR: 2243, LP: 3561,  PER: 0.37
<info> app: RSSI: -59, PR: 2244, LP: 3565,  PER: 0.37
<info> app: RSSI: -67, PR: 2245, LP: 3567,  PER: 0.37
<info> app: RSSI: -57, PR: 2246, LP: 3568,  PER: 0.37
<info> app: RSSI: -62, PR: 2247, LP: 3570,  PER: 0.37
<info> app: RSSI: -55, PR: 2248, LP: 3571,  PER: 0.37
<info> app: RSSI: -61, PR: 2249, LP: 3573,  PER: 0.37
<info> app: RSSI: -61, PR: 2250, LP: 3575,  PER: 0.37
<info> app: RSSI: -65, PR: 2251, LP: 3577,  PER: 0.37
<info> app: RSSI: -70, PR: 2252, LP: 3578,  PER: 0.37
<info> app: RSSI: -70, PR: 2253, LP: 3579,  PER: 0.37
<info> app: RSSI: -66, PR: 2254, LP: 3581,  PER: 0.37
<info> app: RSSI: -69, PR: 2255, LP: 3582,  PER: 0.37
<info> app: RSSI: -55, PR: 2256, LP: 3586,  PER: 0.37
<info> app: RSSI: -57, PR: 2257, LP: 3587,  PER: 0.37
<info> app: RSSI: -55, PR: 2258, LP: 3588,  PER: 0.37
<info> app: RSSI: -58, PR: 2259, LP: 3589,  PER: 0.37
<info> app: RSSI: -59, PR: 2260, LP: 3590,  PER: 0.37
<info> app: RSSI: -58, PR: 2261, LP: 3591,  PER: 0.37
<info> app: RSSI: -55, PR: 2262, LP: 3592,  PER: 0.37
<info> app: RSSI: -57, PR: 2263, LP: 3593,  PER: 0.37
<info> app: RSSI: -58, PR: 2264, LP: 3594,  PER: 0.37
<info> app: RSSI: -56, PR: 2265, LP: 3595,  PER: 0.36
<info> app: RSSI: -57, PR: 2266, LP: 3596,  PER: 0.36
<info> app: RSSI: -59, PR: 2267, LP: 3598,  PER: 0.36
<info> app: RSSI: -59, PR: 2268, LP: 3599,  PER: 0.36
<info> app: RSSI: -55, PR: 2269, LP: 3600,  PER: 0.36
<info> app: RSSI: -56, PR: 2270, LP: 3601,  PER: 0.36
<info> app: RSSI: -56, PR: 2271, LP: 3602,  PER: 0.36
<info> app: RSSI: -57, PR: 2272, LP: 3604,  PER: 0.36
<info> app: RSSI: -65, PR: 2273, LP: 3608,  PER: 0.37
<info> app: RSSI: -64, PR: 2274, LP: 3609,  PER: 0.36
<info> app: RSSI: -57, PR: 2275, LP: 3610,  PER: 0.36
<info> app: RSSI: -57, PR: 2276, LP: 3614,  PER: 0.37
<info> app: RSSI: -57, PR: 2277, LP: 3622,  PER: 0.37
<info> app: RSSI: -57, PR: 2278, LP: 3624,  PER: 0.37
<info> app: RSSI: -57, PR: 2279, LP: 3627,  PER: 0.37
<info> app: RSSI: -64, PR: 2280, LP: 3631,  PER: 0.37
<info> app: RSSI: -56, PR: 2281, LP: 3632,  PER: 0.37
<info> app: RSSI: -56, PR: 2282, LP: 3634,  PER: 0.37
<info> app: RSSI: -66, PR: 2283, LP: 3635,  PER: 0.37
<info> app: RSSI: -59, PR: 2284, LP: 3636,  PER: 0.37
<info> app: RSSI: -63, PR: 2285, LP: 3639,  PER: 0.37
<info> app: RSSI: -60, PR: 2286, LP: 3640,  PER: 0.37
<info> app: RSSI: -58, PR: 2287, LP: 3642,  PER: 0.37
<info> app: RSSI: -61, PR: 2288, LP: 3643,  PER: 0.37
<info> app: RSSI: -61, PR: 2289, LP: 3644,  PER: 0.37
<info> app: RSSI: -60, PR: 2290, LP: 3645,  PER: 0.37
<info> app: RSSI: -57, PR: 2291, LP: 3647,  PER: 0.37
<info> app: RSSI: -56, PR: 2292, LP: 3650,  PER: 0.37
<info> app: RSSI: -56, PR: 2293, LP: 3651,  PER: 0.37
<info> app: RSSI: -61, PR: 2294, LP: 3652,  PER: 0.37
<info> app: RSSI: -56, PR: 2295, LP: 3653,  PER: 0.37
<info> app: RSSI: -57, PR: 2296, LP: 3654,  PER: 0.37
<info> app: RSSI: -55, PR: 2297, LP: 3655,  PER: 0.37
<info> app: RSSI: -69, PR: 2298, LP: 3658,  PER: 0.37
<info> app: RSSI: -60, PR: 2299, LP: 3659,  PER: 0.37
<info> app: RSSI: -58, PR: 2300, LP: 3660,  PER: 0.37
<info> app: RSSI: -62, PR: 2301, LP: 3661,  PER: 0.37
<info> app: RSSI: -61, PR: 2302, LP: 3672,  PER: 0.37
<info> app: RSSI: -61, PR: 2303, LP: 3679,  PER: 0.37
<info> app: RSSI: -56, PR: 2304, LP: 3681,  PER: 0.37
<info> app: RSSI: -61, PR: 2305, LP: 3687,  PER: 0.37
<info> app: RSSI: -56, PR: 2306, LP: 3688,  PER: 0.37
<info> app: RSSI: -61, PR: 2307, LP: 3690,  PER: 0.37
<info> app: RSSI: -64, PR: 2308, LP: 3691,  PER: 0.37
<info> app: RSSI: -61, PR: 2309, LP: 3699,  PER: 0.37
<info> app: RSSI: -62, PR: 2310, LP: 3702,  PER: 0.37
<info> app: RSSI: -60, PR: 2311, LP: 3707,  PER: 0.37
<info> app: RSSI: -63, PR: 2312, LP: 3708,  PER: 0.37
<info> app: RSSI: -59, PR: 2313, LP: 3709,  PER: 0.37
<info> app: RSSI: -57, PR: 2314, LP: 3712,  PER: 0.37
<info> app: RSSI: -57, PR: 2315, LP: 3713,  PER: 0.37
<info> app: RSSI: -57, PR: 2316, LP: 3717,  PER: 0.37
<info> app: RSSI: -57, PR: 2317, LP: 3718,  PER: 0.37
<info> app: RSSI: -56, PR: 2318, LP: 3719,  PER: 0.37
<info> app: RSSI: -54, PR: 2319, LP: 3720,  PER: 0.37
<info> app: RSSI: -60, PR: 2320, LP: 3721,  PER: 0.37
<info> app: RSSI: -71, PR: 2321, LP: 3723,  PER: 0.37
<info> app: RSSI: -58, PR: 2322, LP: 3724,  PER: 0.37
<info> app: RSSI: -57, PR: 2323, LP: 3725,  PER: 0.37
<info> app: RSSI: -56, PR: 2324, LP: 3728,  PER: 0.37
<info> app: RSSI: -56, PR: 2325, LP: 3729,  PER: 0.37
<info> app: RSSI: -58, PR: 2326, LP: 3732,  PER: 0.37
<info> app: RSSI: -59, PR: 2327, LP: 3733,  PER: 0.37
<info> app: RSSI: -58, PR: 2328, LP: 3736,  PER: 0.37
<info> app: RSSI: -61, PR: 2329, LP: 3738,  PER: 0.37
<info> app: RSSI: -59, PR: 2330, LP: 3747,  PER: 0.37
<info> app: RSSI: -70, PR: 2331, LP: 3751,  PER: 0.37
<info> app: RSSI: -71, PR: 2332, LP: 3752,  PER: 0.37
<info> app: RSSI: -63, PR: 2333, LP: 3754,  PER: 0.37
<info> app: RSSI: -56, PR: 2334, LP: 3756,  PER: 0.37
<info> app: RSSI: -69, PR: 2335, LP: 3759,  PER: 0.37
<info> app: RSSI: -57, PR: 2336, LP: 3761,  PER: 0.37
<info> app: RSSI: -56, PR: 2337, LP: 3763,  PER: 0.37
<info> app: RSSI: -59, PR: 2338, LP: 3765,  PER: 0.37
<info> app: RSSI: -58, PR: 2339, LP: 3767,  PER: 0.37
<info> app: RSSI: -60, PR: 2340, LP: 3768,  PER: 0.37
<info> app: RSSI: -60, PR: 2341, LP: 3770,  PER: 0.37
<info> app: RSSI: -59, PR: 2342, LP: 3771,  PER: 0.37
<info> app: RSSI: -60, PR: 2343, LP: 3775,  PER: 0.37
<info> app: RSSI: -63, PR: 2344, LP: 3777,  PER: 0.37
<info> app: RSSI: -55, PR: 2345, LP: 3778,  PER: 0.37
<info> app: RSSI: -56, PR: 2346, LP: 3779,  PER: 0.37
<info> app: RSSI: -62, PR: 2347, LP: 3780,  PER: 0.37
<info> app: RSSI: -61, PR: 2348, LP: 3781,  PER: 0.37
<info> app: RSSI: -61, PR: 2349, LP: 3782,  PER: 0.37
<info> app: RSSI: -58, PR: 2350, LP: 3783,  PER: 0.37
<info> app: RSSI: -58, PR: 2351, LP: 3784,  PER: 0.37
<info> app: RSSI: -59, PR: 2352, LP: 3786,  PER: 0.37
<info> app: RSSI: -58, PR: 2353, LP: 3788,  PER: 0.37
<info> app: RSSI: -58, PR: 2354, LP: 3794,  PER: 0.37
<info> app: RSSI: -57, PR: 2355, LP: 3809,  PER: 0.38
<info> app: RSSI: -59, PR: 2356, LP: 3828,  PER: 0.38
<info> app: RSSI: -58, PR: 2357, LP: 3838,  PER: 0.38
<info> app: RSSI: -60, PR: 2358, LP: 3839,  PER: 0.38
<info> app: RSSI: -54, PR: 2359, LP: 3842,  PER: 0.38
<info> app: RSSI: -56, PR: 2360, LP: 3846,  PER: 0.38
<info> app: RSSI: -57, PR: 2361, LP: 3878,  PER: 0.39
<info> app: RSSI: -60, PR: 2362, LP: 3881,  PER: 0.39
<info> app: RSSI: -68, PR: 2363, LP: 3882,  PER: 0.39
<info> app: RSSI: -56, PR: 2364, LP: 3886,  PER: 0.39
<info> app: RSSI: -66, PR: 2365, LP: 3891,  PER: 0.39
<info> app: RSSI: -59, PR: 2366, LP: 3897,  PER: 0.39
<info> app: RSSI: -57, PR: 2367, LP: 3909,  PER: 0.39
<info> app: RSSI: -53, PR: 2368, LP: 3921,  PER: 0.39
<info> app: RSSI: -61, PR: 2369, LP: 3986,  PER: 0.40
<info> app: RSSI: -59, PR: 2370, LP: 4037,  PER: 0.41
<info> app: RSSI: -61, PR: 2371, LP: 4039,  PER: 0.41
<info> app: RSSI: -57, PR: 2372, LP: 4041,  PER: 0.41
<info> app: RSSI: -59, PR: 2373, LP: 4044,  PER: 0.41
<info> app: RSSI: -58, PR: 2374, LP: 4045,  PER: 0.41
<info> app: RSSI: -60, PR: 2375, LP: 4048,  PER: 0.41
<info> app: RSSI: -61, PR: 2376, LP: 4051,  PER: 0.41
<info> app: RSSI: -55, PR: 2377, LP: 4052,  PER: 0.41
<info> app: RSSI: -58, PR: 2378, LP: 4054,  PER: 0.41
<info> app: RSSI: -58, PR: 2379, LP: 4056,  PER: 0.41
<info> app: RSSI: -61, PR: 2380, LP: 4057,  PER: 0.41
<info> app: RSSI: -59, PR: 2381, LP: 4058,  PER: 0.41
<info> app: RSSI: -61, PR: 2382, LP: 4061,  PER: 0.41
<info> app: RSSI: -61, PR: 2383, LP: 4063,  PER: 0.41
<info> app: RSSI: -51, PR: 2384, LP: 4064,  PER: 0.41
<info> app: RSSI: -57, PR: 2385, LP: 4065,  PER: 0.41
<info> app: RSSI: -62, PR: 2386, LP: 4066,  PER: 0.41
<info> app: RSSI: -61, PR: 2387, LP: 4069,  PER: 0.41
<info> app: RSSI: -58, PR: 2388, LP: 4070,  PER: 0.41
<info> app: RSSI: -58, PR: 2389, LP: 4072,  PER: 0.41
<info> app: RSSI: -59, PR: 2390, LP: 4073,  PER: 0.41
<info> app: RSSI: -57, PR: 2391, LP: 4075,  PER: 0.41
<info> app: RSSI: -59, PR: 2392, LP: 4076,  PER: 0.41
<info> app: RSSI: -64, PR: 2393, LP: 4079,  PER: 0.41
<info> app: RSSI: -61, PR: 2394, LP: 4080,  PER: 0.41
<info> app: RSSI: -61, PR: 2395, LP: 4085,  PER: 0.41
<info> app: RSSI: -58, PR: 2396, LP: 4087,  PER: 0.41
<info> app: RSSI: -68, PR: 2397, LP: 4088,  PER: 0.41
<info> app: RSSI: -59, PR: 2398, LP: 4090,  PER: 0.41
<info> app: RSSI: -60, PR: 2399, LP: 4092,  PER: 0.41
<info> app: RSSI: -57, PR: 2400, LP: 4097,  PER: 0.41
<info> app: RSSI: -55, PR: 2401, LP: 4099,  PER: 0.41
<info> app: RSSI: -56, PR: 2402, LP: 4101,  PER: 0.41
<info> app: RSSI: -55, PR: 2403, LP: 4109,  PER: 0.41
<info> app: RSSI: -56, PR: 2404, LP: 4114,  PER: 0.41
<info> app: RSSI: -61, PR: 2405, LP: 4118,  PER: 0.41
<info> app: RSSI: -56, PR: 2406, LP: 4119,  PER: 0.41
<info> app: RSSI: -57, PR: 2407, LP: 4121,  PER: 0.41
<info> app: RSSI: -53, PR: 2408, LP: 4123,  PER: 0.41
<info> app: RSSI: -56, PR: 2409, LP: 4128,  PER: 0.41
<info> app: RSSI: -57, PR: 2410, LP: 4129,  PER: 0.41
<info> app: RSSI: -73, PR: 2411, LP: 4132,  PER: 0.41
<info> app: RSSI: -70, PR: 2412, LP: 4137,  PER: 0.41
<info> app: RSSI: -65, PR: 2413, LP: 4139,  PER: 0.41
<info> app: RSSI: -67, PR: 2414, LP: 4140,  PER: 0.41
<info> app: RSSI: -68, PR: 2415, LP: 4141,  PER: 0.41
<info> app: RSSI: -57, PR: 2416, LP: 4142,  PER: 0.41
<info> app: RSSI: -70, PR: 2417, LP: 4144,  PER: 0.41
<info> app: RSSI: -65, PR: 2418, LP: 4145,  PER: 0.41
<info> app: RSSI: -63, PR: 2419, LP: 4146,  PER: 0.41
<info> app: RSSI: -58, PR: 2420, LP: 4151,  PER: 0.41
<info> app: RSSI: -61, PR: 2421, LP: 4152,  PER: 0.41
<info> app: RSSI: -60, PR: 2422, LP: 4153,  PER: 0.41
<info> app: RSSI: -59, PR: 2423, LP: 4154,  PER: 0.41
<info> app: RSSI: -58, PR: 2424, LP: 4155,  PER: 0.41
<info> app: RSSI: -61, PR: 2425, LP: 4158,  PER: 0.41
<info> app: RSSI: -63, PR: 2426, LP: 4160,  PER: 0.41
<info> app: RSSI: -57, PR: 2427, LP: 4161,  PER: 0.41
<info> app: RSSI: -62, PR: 2428, LP: 4165,  PER: 0.41
<info> app: RSSI: -65, PR: 2429, LP: 4167,  PER: 0.41
<info> app: RSSI: -59, PR: 2430, LP: 4169,  PER: 0.41
<info> app: RSSI: -56, PR: 2431, LP: 4170,  PER: 0.41
<info> app: RSSI: -63, PR: 2432, LP: 4171,  PER: 0.41
<info> app: RSSI: -68, PR: 2433, LP: 4172,  PER: 0.41
<info> app: RSSI: -69, PR: 2434, LP: 4174,  PER: 0.41
<info> app: RSSI: -69, PR: 2435, LP: 4176,  PER: 0.41
<info> app: RSSI: -65, PR: 2436, LP: 4180,  PER: 0.41
<info> app: RSSI: -55, PR: 2437, LP: 4185,  PER: 0.41
<info> app: RSSI: -60, PR: 2438, LP: 4186,  PER: 0.41
<info> app: RSSI: -68, PR: 2439, LP: 4194,  PER: 0.41
<info> app: RSSI: -54, PR: 2440, LP: 4198,  PER: 0.41
<info> app: RSSI: -62, PR: 2441, LP: 4199,  PER: 0.41
<info> app: RSSI: -62, PR: 2442, LP: 4200,  PER: 0.41
<info> app: RSSI: -60, PR: 2443, LP: 4201,  PER: 0.41
<info> app: RSSI: -58, PR: 2444, LP: 4203,  PER: 0.41
<info> app: RSSI: -56, PR: 2445, LP: 4204,  PER: 0.41
<info> app: RSSI: -57, PR: 2446, LP: 4205,  PER: 0.41
<info> app: RSSI: -60, PR: 2447, LP: 4207,  PER: 0.41
<info> app: RSSI: -60, PR: 2448, LP: 4208,  PER: 0.41
<info> app: RSSI: -56, PR: 2449, LP: 4209,  PER: 0.41
<info> app: RSSI: -62, PR: 2450, LP: 4210,  PER: 0.41
<info> app: RSSI: -62, PR: 2451, LP: 4211,  PER: 0.41
<info> app: RSSI: -61, PR: 2452, LP: 4212,  PER: 0.41
<info> app: RSSI: -57, PR: 2453, LP: 4213,  PER: 0.41
<info> app: RSSI: -58, PR: 2454, LP: 4214,  PER: 0.41
<info> app: RSSI: -66, PR: 2455, LP: 4216,  PER: 0.41
<info> app: RSSI: -63, PR: 2456, LP: 4217,  PER: 0.41
<info> app: RSSI: -62, PR: 2457, LP: 4218,  PER: 0.41
<info> app: RSSI: -60, PR: 2458, LP: 4219,  PER: 0.41
<info> app: RSSI: -71, PR: 2459, LP: 4221,  PER: 0.41
<info> app: RSSI: -65, PR: 2460, LP: 4222,  PER: 0.41
<info> app: RSSI: -58, PR: 2461, LP: 4224,  PER: 0.41
<info> app: RSSI: -52, PR: 2462, LP: 4225,  PER: 0.41
<info> app: RSSI: -65, PR: 2463, LP: 4227,  PER: 0.41
<info> app: RSSI: -68, PR: 2464, LP: 4228,  PER: 0.41
<info> app: RSSI: -72, PR: 2465, LP: 4229,  PER: 0.41
<info> app: RSSI: -67, PR: 2466, LP: 4230,  PER: 0.41
<info> app: RSSI: -57, PR: 2467, LP: 4231,  PER: 0.41
<info> app: RSSI: -56, PR: 2468, LP: 4232,  PER: 0.41
<info> app: RSSI: -57, PR: 2469, LP: 4233,  PER: 0.41
<info> app: RSSI: -56, PR: 2470, LP: 4234,  PER: 0.41
<info> app: RSSI: -60, PR: 2471, LP: 4235,  PER: 0.41
<info> app: RSSI: -58, PR: 2472, LP: 4236,  PER: 0.41
<info> app: RSSI: -69, PR: 2473, LP: 4237,  PER: 0.41
<info> app: RSSI: -64, PR: 2474, LP: 4240,  PER: 0.41
<info> app: RSSI: -57, PR: 2475, LP: 4242,  PER: 0.41
<info> app: RSSI: -64, PR: 2476, LP: 4243,  PER: 0.41
<info> app: RSSI: -56, PR: 2477, LP: 4245,  PER: 0.41
<info> app: RSSI: -56, PR: 2478, LP: 4249,  PER: 0.41
<info> app: RSSI: -67, PR: 2479, LP: 4264,  PER: 0.41
<info> app: RSSI: -60, PR: 2480, LP: 4265,  PER: 0.41
<info> app: RSSI: -66, PR: 2481, LP: 4272,  PER: 0.41
<info> app: RSSI: -70, PR: 2482, LP: 4275,  PER: 0.41
<info> app: RSSI: -68, PR: 2483, LP: 4297,  PER: 0.42
<info> app: RSSI: -62, PR: 2484, LP: 4328,  PER: 0.42
<info> app: RSSI: -58, PR: 2485, LP: 4339,  PER: 0.42
<info> app: RSSI: -59, PR: 2486, LP: 4355,  PER: 0.42
<info> app: RSSI: -56, PR: 2487, LP: 4394,  PER: 0.43
<info> app: RSSI: -57, PR: 2488, LP: 4395,  PER: 0.43
<info> app: RSSI: -62, PR: 2489, LP: 4396,  PER: 0.43
<info> app: RSSI: -61, PR: 2490, LP: 4452,  PER: 0.44
<info> app: RSSI: -57, PR: 2491, LP: 4485,  PER: 0.44
<info> app: RSSI: -67, PR: 2492, LP: 4496,  PER: 0.44
<info> app: RSSI: -69, PR: 2493, LP: 4497,  PER: 0.44
<info> app: RSSI: -58, PR: 2494, LP: 4498,  PER: 0.44
<info> app: RSSI: -70, PR: 2495, LP: 4501,  PER: 0.44
<info> app: RSSI: -61, PR: 2496, LP: 4502,  PER: 0.44
<info> app: RSSI: -56, PR: 2497, LP: 4504,  PER: 0.44
<info> app: RSSI: -57, PR: 2498, LP: 4506,  PER: 0.44
<info> app: RSSI: -60, PR: 2499, LP: 4507,  PER: 0.44
<info> app: RSSI: -65, PR: 2500, LP: 4508,  PER: 0.44
<info> app: RSSI: -60, PR: 2501, LP: 4515,  PER: 0.44
<info> app: RSSI: -57, PR: 2502, LP: 4518,  PER: 0.44
<info> app: RSSI: -55, PR: 2503, LP: 4520,  PER: 0.44
<info> app: RSSI: -69, PR: 2504, LP: 4525,  PER: 0.44
<info> app: RSSI: -69, PR: 2505, LP: 4526,  PER: 0.44
<info> app: RSSI: -63, PR: 2506, LP: 4528,  PER: 0.44
<info> app: RSSI: -63, PR: 2507, LP: 4529,  PER: 0.44
<info> app: RSSI: -60, PR: 2508, LP: 4531,  PER: 0.44
<info> app: RSSI: -63, PR: 2509, LP: 4532,  PER: 0.44
<info> app: RSSI: -57, PR: 2510, LP: 4622,  PER: 0.45
<info> app: RSSI: -59, PR: 2511, LP: 4657,  PER: 0.46
<info> app: RSSI: -58, PR: 2512, LP: 4662,  PER: 0.46
<info> app: RSSI: -54, PR: 2513, LP: 4674,  PER: 0.46
<info> app: RSSI: -73, PR: 2514, LP: 4677,  PER: 0.46
<info> app: RSSI: -54, PR: 2515, LP: 4679,  PER: 0.46
<info> app: RSSI: -58, PR: 2516, LP: 4683,  PER: 0.46
<info> app: RSSI: -76, PR: 2517, LP: 4693,  PER: 0.46
<info> app: RSSI: -63, PR: 2518, LP: 4783,  PER: 0.47
<info> app: RSSI: -60, PR: 2519, LP: 4790,  PER: 0.47
<info> app: RSSI: -62, PR: 2520, LP: 4791,  PER: 0.47
<info> app: RSSI: -66, PR: 2521, LP: 4802,  PER: 0.47
<info> app: RSSI: -71, PR: 2522, LP: 4805,  PER: 0.47
<info> app: RSSI: -58, PR: 2523, LP: 4806,  PER: 0.47
<info> app: RSSI: -57, PR: 2524, LP: 4808,  PER: 0.47
<info> app: RSSI: -57, PR: 2525, LP: 4810,  PER: 0.47
<info> app: RSSI: -62, PR: 2526, LP: 4815,  PER: 0.47
<info> app: RSSI: -71, PR: 2527, LP: 4818,  PER: 0.47
<info> app: RSSI: -60, PR: 2528, LP: 4819,  PER: 0.47
<info> app: RSSI: -65, PR: 2529, LP: 4822,  PER: 0.47
<info> app: RSSI: -65, PR: 2530, LP: 4824,  PER: 0.47
<info> app: RSSI: -59, PR: 2531, LP: 4825,  PER: 0.47
<info> app: RSSI: -61, PR: 2532, LP: 4826,  PER: 0.47
